Name,f1,f2,f3,color
./Clips/Mohammad Amân/Arabie Saoudite - Saoudi Arabia _ La tradition du Hejâz/02 Ahîmu bi-rûhî.wav,34.398594,12.429659,13.123931,red
./Clips/Mohammad Amân/Arabie Saoudite - Saoudi Arabia _ La tradition du Hejâz/03 Hadhâ al-futûr.wav,-56.41482,34.111156,39.089523,darkblue
./Clips/Mohammad Amân/Arabie Saoudite - Saoudi Arabia _ La tradition du Hejâz/04 Ayyuhâ al-zabyu ma'sûl al-lamâ.wav,26.770092,19.64136,35.044506,red
./Clips/Mohammad Amân/Arabie Saoudite - Saoudi Arabia _ La tradition du Hejâz/05 Wa-lammâ talâqaynâ.wav,54.1085,10.23746,29.334545,red
./Clips/Mohammad Amân/Arabie Saoudite - Saoudi Arabia _ La tradition du Hejâz/06 Ya ahl al-hawâ.wav,11.176232,9.12023,24.191374,red
./Clips/Mohammad Amân/Arabie Saoudite - Saoudi Arabia _ La tradition du Hejâz/07 Yâ helweh kasr el-khawâtir leh.wav,18.45184,14.581409,40.1987,red
./Clips/Mohammad Amân/Arabie Saoudite - Saoudi Arabia _ La tradition du Hejâz/08 Yâ sayyid al-helwîn.wav,16.619545,26.816536,6.852223,red
./Clips/Mohammad Amân/Arabie Saoudite - Saoudi Arabia _ La tradition du Hejâz/09 Jâdak al-ghayt.wav,-18.358696,16.695255,23.14448,skyblue
./Clips/Mohammad Amân/Arabie Saoudite - Saoudi Arabia _ La tradition du Hejâz/10 Bi-habîb al-qulûb.wav,62.070103,22.674885,23.960741,red
./Clips/Mohammed Abdu/Ala Odee 2/01 Sehert Alail.wav,-32.7567,-14.686052,-52.947117,darkred
./Clips/Mohammed Abdu/Ala Odee 2/02 D'ane Al Shoug.wav,-28.504503,-18.061201,-52.591793,darkred
./Clips/Mohammed Abdu/Ala Odee 2/03 Ma Baqale Qalb.wav,36.06908,12.449647,-42.15697,darkred
./Clips/Mohammed Abdu/Ala Odee 2/04 Ya Sahbe.wav,44.110165,36.031075,-64.342995,darkred
./Clips/Mohammed Abdu/Ala Odee 2/05 Al Ma Bas.wav,40.281532,39.71787,-69.890785,darkred
./Clips/Mohammed Abdu/Ala Odee 2/06 Ana Ma Aqoul.wav,26.999998,7.9595294,-45.003323,red
./Clips/Mohammed Abdu/Ala Odee 2/07 Lailat Khamies.wav,26.07864,18.354443,-43.130394,red
./Clips/Mohammed Abdu/Ala Ouddi/3-01 Al-Amaken.wav,-19.753145,53.662506,-24.629255,red
./Clips/Mohammed Abdu/Ala Ouddi/3-02 Ala Al-Bal.wav,25.327482,38.52602,-28.089079,red
./Clips/Mohammed Abdu/Ala Ouddi/3-03 Mahma Yegolon.wav,50.659706,52.49044,-25.016207,red
./Clips/Mohammed Abdu/Ala Ouddi/3-04 Ghafil Al-Ham Galbi.wav,31.804966,57.333733,-28.177584,red
./Clips/Mohammed Abdu/Ala Ouddi/3-05 Ekhtalfna.wav,31.985304,37.94611,-17.76099,red
./Clips/Mohammed Abdu/Ala Ouddi/3-06 Ismeheli Ya Al-Ghram.wav,15.522294,79.571495,-41.727043,red
./Clips/Mohammed Abdu/Ala Ouddi/3-07 Tenaseni.wav,27.903505,26.157501,-30.231234,red
./Clips/Mohammed Abdu/Baz Lazah - EP/01 Baz Lahzah.wav,-6.6538706,-52.589,-72.198944,darkred
./Clips/Mohammed Abdu/Markab El Hend/01 Reddy Salami.wav,37.567635,10.405833,-28.748032,darkred
./Clips/Mohammed Abdu/Markab El Hend/02 Lella Lella.wav,-37.159298,-12.609151,-22.871988,skyblue
./Clips/Mohammed Abdu/Markab El Hend/03 Thanani Al Shoug.wav,37.3372,-8.215035,-45.45162,darkred
./Clips/Mohammed Abdu/Markab El Hend/04 Markab El Hend.wav,-45.917698,-1.2884351,5.2317195,skyblue
./Clips/Mohammed Abdu/Mohamed Abdel Wahab/Al7abeeb Alghali/01 Alhabib alghali.wav,28.661722,2.50435,8.899622,darkblue
./Clips/Mohammed Abdu/Mohamed Abdel Wahab/Al7abeeb Alghali/02 Sana Alfeddah.wav,54.96895,-31.992977,-10.920874,darkred
./Clips/Mohammed Abdu/Mohamed Abdel Wahab/Al7abeeb Alghali/03 Sayed Alfeddah.wav,34.411106,-14.289433,-19.084694,darkred
./Clips/Mohammed Abdu/Mohamed Abdel Wahab/Al7abeeb Alghali/04 Ahle Ellmarabe Waldiyar.wav,-34.74779,-26.150463,-37.7441,darkblue
./Clips/Mohammed Abdu/Mohamed Abdel Wahab/Al7abeeb Alghali/05 Qol Ma Kaffeit.wav,-10.138361,-4.647719,-44.636852,darkred
./Clips/Mohammed Abdu/Mohamed Abdel Wahab/Waham/01 Waham.wav,31.600883,-11.916433,10.842671,darkblue
./Clips/Mohammed Abdu/Mohamed Abdel Wahab/Waham/02 Inta ma3ai.wav,18.106592,-6.2439046,-41.368824,darkred
./Clips/Mohammed Abdu/Mohamed Abdel Wahab/Waham/03 Khawaf.wav,40.85825,-3.0028028,-23.610823,darkred
./Clips/Mohammed Abdu/Mohamed Abdel Wahab/Waham/04 Layali Najd.wav,46.448044,2.3229795,-23.699028,darkred
./Clips/Mohammed Abdu/Mohamed Abdel Wahab/Waham/05 Hala bil 6ayib ilghali.wav,42.581078,2.6140866,-19.207104,darkred
./Clips/Mohammed Abdu/Mohamed Abdel Wahab/Waham/06 Ana 7abeebi.wav,30.884317,-9.492248,-28.486568,darkred
./Clips/Mohammed Abdu/محمد عبده (Mohammed Abd)/شبيه الريح/01 Shabeeh Alreeh (شبيه الريح).wav,-2.7636857,7.706063,-9.415476,darkred
./Clips/Mohammed Abdu/محمد عبده (Mohammed Abd)/شبيه الريح/02 Aheboh Heel (أحبه حيل.).wav,0.30029106,-16.64432,-76.16293,darkred
./Clips/Mohammed Abdu/محمد عبده (Mohammed Abd)/شبيه الريح/03 Maa'ad Badree ( ما عاد بدري).wav,16.18519,-34.846092,-53.856155,darkred
./Clips/Mohammed Abdu/محمد عبده (Mohammed Abd)/شبيه الريح/04 Saer' Aliena ( سير علينا).wav,34.923588,49.044807,-85.91586,darkred
./Clips/Mohammed Abdu/محمد عبده (Mohammed Abd)/شبيه الريح/05 Samme (سير علينا).wav,19.200819,-60.040333,-61.946857,darkred
./Clips/Music from Yemen Arabia/Samar/01 Leish Teguib (Hassan al Zabeede).wav,20.659462,36.336014,20.740122,red
./Clips/Music from Yemen Arabia/Samar/02 Al Sabah (Abdul~ Mohammed~ and Sa'ad Kawkabani).wav,4.212291,44.05761,-8.9749155,red
./Clips/Music from Yemen Arabia/Samar/03 Keef Faiah (Hassan al Zabeede and Salim Ibrahim).wav,22.7906,10.313938,14.066979,red
./Clips/Music from Yemen Arabia/Samar/04 A'Zaffer Sanaa Wedding Song.wav,3.2134576,39.906803,2.7037072,red
./Clips/Musical Anthology Of The Arabi/Vol. 2-Music Of The Pearl Dive/01 Tanzila.wav,1.1725758,12.094305,36.227806,darkblue
./Clips/Musical Anthology Of The Arabi/Vol. 2-Music Of The Pearl Dive/02 Zheiri.wav,-43.657993,18.107244,-8.737044,red
./Clips/Musical Anthology Of The Arabi/Vol. 2-Music Of The Pearl Dive/03 Ya Mal Zheiri.wav,-16.73992,21.297403,16.62844,skyblue
./Clips/Musical Anthology Of The Arabi/Vol. 2-Music Of The Pearl Dive/04 Ya Hamle Fjiri.wav,-31.853512,23.649221,8.16984,skyblue
./Clips/Musical Anthology Of The Arabi/Vol. 2-Music Of The Pearl Dive/05 Tanzila Fjiri.wav,-40.169456,19.180285,-1.0888104,skyblue
./Clips/Musical Anthology Of The Arabi/Vol. 2-Music Of The Pearl Dive/06 Tanzila.wav,-55.639626,26.912203,38.30106,darkblue
./Clips/Musical Anthology Of The Arabi/Vol. 2-Music Of The Pearl Dive/07 Ya Mal.wav,-62.10711,21.624903,43.633278,olive
./Clips/Musical Anthology Of The Arabi/Vol. 2-Music Of The Pearl Dive/08 Zheiri.wav,-63.58189,21.915728,36.829987,olive
./Clips/Musical Anthology Of The Arabi/Vol. 2-Music Of The Pearl Dive/09 Zheiri.wav,-55.53474,21.79407,32.251053,darkblue
./Clips/Musical Anthology Of The Arabi/Vol. 2-Music Of The Pearl Dive/10 Khatfa.wav,-68.807,22.9206,39.374283,olive
./Clips/Musical Anthology Of The Arabi/Vol. 2-Music Of The Pearl Dive/11 Fjiri.wav,-56.736805,23.355421,44.178406,darkblue
./Clips/Musical Anthology Of The Arabi/Vol. 2-Music Of The Pearl Dive/12 Tanzila.wav,-25.266594,-3.1571643,40.43133,darkblue
./Clips/Musical Anthology Of The Arabi/Vol. 2-Music Of The Pearl Dive/13 Fjiri.wav,7.5543528,78.82077,54.30404,darkblue
./Clips/Musical Anthology Of The Arabi/Vol. 2-Music Of The Pearl Dive/14 Ya Leil.wav,4.5008373,65.36552,-52.559135,darkred
./Clips/Musical Anthology Of The Arabi/Vol. 2-Music Of The Pearl Dive/15 Khatfat Al-Shira.wav,1.4614104,78.40032,55.505363,red
./Clips/Musical Anthology Of The Arabi/Vol. 2-Music Of The Pearl Dive/16 Zheiri.wav,9.263898,67.14339,-56.33294,red
./Clips/Musicians Of The World/Kurdish Music/01 Naghma Jabali Wa Binafshé.wav,34.92474,51.771275,-43.87433,darkred
./Clips/Musicians Of The World/Kurdish Music/02 Mawal Wa Raqsa.wav,52.766426,-13.284156,-30.311777,darkred
./Clips/Musicians Of The World/Kurdish Music/03 Wawal Wa Raqsa.wav,80.90707,12.813218,-48.15905,darkred
./Clips/Musicians Of The World/Kurdish Music/04 Lo Delal Sherin Hayat.wav,8.091252,53.125645,-26.720537,darkred
./Clips/Musicians Of The World/Kurdish Music/05 Sar Hawa.wav,39.393517,53.36771,-40.493656,red
./Clips/Naseer Shamma/Le Luth de Bagdad/01 Souvenirs.wav,28.749031,-27.080051,68.87699,darkblue
./Clips/Naseer Shamma/Le Luth de Bagdad/02 Une Histoire D'amour Orientale.wav,37.461452,-30.105438,50.916477,darkblue
./Clips/Naseer Shamma/Le Luth de Bagdad/03 Douce Brise.wav,29.246704,-31.726799,52.75415,darkblue
./Clips/Naseer Shamma/Le Luth de Bagdad/04 Une Nuit Paisible À Bagdad.wav,26.682753,-16.769869,66.54224,darkblue
./Clips/Naseer Shamma/Le Luth de Bagdad/05 D'Assour À Séville.wav,-18.216944,17.69986,-13.534897,darkblue
./Clips/Naseer Shamma/Le Luth de Bagdad/06 Messe Babylonienne.wav,28.15591,-24.253334,60.444874,darkblue
./Clips/Naseer Shamma/Le Luth de Bagdad/07 Chanson Irakienne Ancienne.wav,25.845089,-33.946865,63.838165,darkblue
./Clips/Naseer Shamma/Le Luth de Bagdad/08 Dialogue Entre Deux Poêtes.wav,17.64029,-28.125319,66.2261,skyblue
./Clips/Naseer Shamma/Le Luth de Bagdad/09 L'abri d'Al-'Amiriyya.wav,37.138733,-15.882427,41.64047,darkblue
./Clips/new_collection/0_NEW STUFF/Ahlam/Ylazmni Khayalak/01 Yestahel Al Jarh.wav,26.152042,6.937579,-103.157974,darkred
./Clips/new_collection/0_NEW STUFF/Ahlam/Ylazmni Khayalak/02 Waleih.wav,-0.14486018,-2.8458326,-92.84864,darkred
./Clips/new_collection/0_NEW STUFF/Ahlam/Ylazmni Khayalak/03 Al Jehaat Al Mustaheela.wav,33.805565,14.457943,-90.002846,darkred
./Clips/new_collection/0_NEW STUFF/Ahlam/Ylazmni Khayalak/04 Talqah.wav,42.13029,13.464908,-100.59485,darkred
./Clips/new_collection/0_NEW STUFF/Ahlam/Ylazmni Khayalak/05 Ylazmni Khayalak.wav,47.814537,-13.847893,-109.36548,darkred
./Clips/new_collection/0_NEW STUFF/Ahlam/Ylazmni Khayalak/06 Dhainat Bek Khairan.wav,23.861856,-3.7763765,-105.3655,darkred
./Clips/new_collection/0_NEW STUFF/Ahlam/Ylazmni Khayalak/07 Habibi Ma.wav,39.424423,11.313461,-85.564384,darkred
./Clips/new_collection/0_NEW STUFF/Ahlam/Ylazmni Khayalak/08 Abi Ommi.wav,-7.0284314,-5.8637147,-56.629265,darkred
./Clips/new_collection/0_NEW STUFF/Ahlam/Ylazmni Khayalak/09 Wemestagreb.wav,43.346783,10.083121,-115.58912,darkred
./Clips/new_collection/0_NEW STUFF/Ahlam/Ylazmni Khayalak/10 Hammal Aseiyah.wav,20.628601,14.7703285,-81.67031,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/3MA/01 Anfass.wav,-6.5984,-15.5456505,-17.388329,skyblue
./Clips/new_collection/0_NEW STUFF/Compilations/3MA/02 Awal.wav,55.463726,-40.61154,-34.256813,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/3MA/03 3 Ma.wav,11.470399,-15.501059,3.8220503,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/3MA/04 Kouroukanfouga.wav,45.08767,-50.520107,32.401497,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/3MA/05 Rania.wav,12.645307,-20.031391,21.081657,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/3MA/06 Véro.wav,-16.570402,54.638214,-10.661327,red
./Clips/new_collection/0_NEW STUFF/Compilations/3MA/07 Mainte.wav,36.764816,-32.845104,37.76102,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/3MA/08 Toufoula.wav,23.778376,-29.132063,9.228955,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/3MA/09 Kadiatou.wav,31.712805,-49.77605,25.439203,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/3MA/10 Morengy.wav,-15.803685,-12.082672,-16.350319,skyblue
./Clips/new_collection/0_NEW STUFF/Compilations/3MA/11 Taxi Brousse.wav,16.486633,-26.697943,6.9955683,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/3MA/12 Discours De Président d'Afrique.wav,41.07829,-41.703182,-7.2675056,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/Azerbaijan Traditional Music/01 Suita (Suite).wav,12.428994,-32.982334,-34.70504,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Azerbaijan Traditional Music/02 Yasha Azerbaycan (Viva Azerbaijan).wav,-6.980279,-16.084206,-23.06255,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Azerbaijan Traditional Music/03 Mansuriyya.wav,-9.543766,-13.54937,-12.877312,skyblue
./Clips/new_collection/0_NEW STUFF/Compilations/Azerbaijan Traditional Music/04 Orta mahur.wav,-41.228214,27.295404,48.17984,skyblue
./Clips/new_collection/0_NEW STUFF/Compilations/Azerbaijan Traditional Music/05 Shur tasnifi.wav,-17.316654,68.05243,27.534134,red
./Clips/new_collection/0_NEW STUFF/Compilations/Azerbaijan Traditional Music/06 Shampan ragsi (Champagne dance).wav,41.863564,43.61074,-30.852985,red
./Clips/new_collection/0_NEW STUFF/Compilations/Azerbaijan Traditional Music/07 Gatar.wav,60.957165,47.25239,-4.217281,red
./Clips/new_collection/0_NEW STUFF/Compilations/Azerbaijan Traditional Music/08 Azerbaijan ritmlari.wav,-20.014378,46.117302,12.893796,skyblue
./Clips/new_collection/0_NEW STUFF/Compilations/Azerbaijan Traditional Music/09 Dilkash (Beauty).wav,-38.803467,47.087532,40.663906,red
./Clips/new_collection/0_NEW STUFF/Compilations/Azerbaijan Traditional Music/10 Daglar gozali (The Beauty of the Mountains).wav,-0.065989584,-0.8559126,-24.201075,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Azerbaijan Traditional Music/11 Sari galin (Bride with Blond Hair).wav,-21.968405,42.883373,9.0468025,red
./Clips/new_collection/0_NEW STUFF/Compilations/Azerbaijan Traditional Music/12 Manim azizlarim (My dear People).wav,19.281593,41.381218,-37.593555,red
./Clips/new_collection/0_NEW STUFF/Compilations/Azerbaijan Traditional Music/13 Akhsam mahnisi - Bayram ragsi - Gaytagi.wav,-9.290198,38.619907,-13.922283,red
./Clips/new_collection/0_NEW STUFF/Compilations/Azerbaijan Traditional Music/14 Qalx ayaga Azerbaycan (Stand up Azerbaijan).wav,-34.623554,10.712565,-48.78884,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Azerbaijan Traditional Music/15 Heydarbaba.wav,-54.87075,56.500095,-11.001345,red
./Clips/new_collection/0_NEW STUFF/Compilations/Bahrain FiDJeri_ Songs Of The Pearl Divers/01 Bahri.wav,12.937597,4.3774853,47.563564,olive
./Clips/new_collection/0_NEW STUFF/Compilations/Bahrain FiDJeri_ Songs Of The Pearl Divers/02 Khrab~ Sidi~ Meydaf~ Jeeb.wav,18.578503,27.829535,44.52614,olive
./Clips/new_collection/0_NEW STUFF/Compilations/Bahrain FiDJeri_ Songs Of The Pearl Divers/03 Adsani.wav,18.758018,-19.563253,34.750557,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/Bahrain FiDJeri_ Songs Of The Pearl Divers/04 Duwari~ Ashari~ Khatfat - Shra.wav,25.64479,0.4870351,34.747356,red
./Clips/new_collection/0_NEW STUFF/Compilations/Bahrain FiDJeri_ Songs Of The Pearl Divers/05 Makhmus.wav,-10.822179,23.872536,24.380821,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/Bahrain FiDJeri_ Songs Of The Pearl Divers/06 Hesawi.wav,-27.223335,24.510935,18.321945,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/Barakah/01 Awake.wav,51.835003,7.8579607,-0.7911303,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Barakah/02 Ya Rasul Allah~ Pt. 1.wav,-37.898895,46.61313,-61.76088,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Barakah/03 Ya Rasul Allah~ Pt. 2.wav,16.993158,-21.69581,-2.3573155,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/Barakah/04 Fiyyashiyya.wav,58.740944,-44.929226,-22.241682,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Barakah/05 Ya Nabi.wav,10.88165,29.620668,-12.05109,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Barakah/06 Come See.wav,4.352507,-11.941844,-2.4692502,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/Barakah/07 Mast Qalandar.wav,-47.281006,-37.286625,-64.92715,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Barakah/08 I Only Knew Love.wav,24.152166,46.376995,-47.803158,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Barakah/09 Lovers.wav,-38.942314,49.488174,-67.74261,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Barakah/10 Taha.wav,-3.6770144,76.82275,5.81301,red
./Clips/new_collection/0_NEW STUFF/Compilations/Barakah/11 Ya Hayyu Ya Qayyum.wav,-9.034137,77.56348,1.8330377,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Barakah/12 Hamziyya.wav,25.146732,13.222001,-6.0551953,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Barakah/13 River of Milk.wav,27.368599,24.698566,4.9009085,red
./Clips/new_collection/0_NEW STUFF/Compilations/Barakah/14 Barakah.wav,-6.8678937,-31.079056,-38.800922,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Barakah/15 Mast Qalandar (Bonus Track).wav,-54.705116,39.669476,-48.428413,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/Barakah/16 Awake (Instrumental Bonus Track).wav,7.2911167,-0.31323338,-4.397479,red
./Clips/new_collection/0_NEW STUFF/Compilations/Caravan of Mugham Melodies (Traditional Music of Azerbaijan)/01 Mugham Beste - Nigar (Chahargah).wav,-6.3964405,59.75154,30.344776,red
./Clips/new_collection/0_NEW STUFF/Compilations/Caravan of Mugham Melodies (Traditional Music of Azerbaijan)/02 Mugham Qatar & Tesnif.wav,-0.31941843,57.022312,26.39744,red
./Clips/new_collection/0_NEW STUFF/Compilations/Caravan of Mugham Melodies (Traditional Music of Azerbaijan)/03 Mugham Shahnaz & Tesnif.wav,-33.29607,43.63785,50.777363,olive
./Clips/new_collection/0_NEW STUFF/Compilations/Caravan of Mugham Melodies (Traditional Music of Azerbaijan)/04 Kesme Shikeste.wav,4.571951,53.015133,20.10437,red
./Clips/new_collection/0_NEW STUFF/Compilations/Caravan of Mugham Melodies (Traditional Music of Azerbaijan)/05 Dilkesh-Kürdü.wav,-56.496395,3.296051,56.09165,olive
./Clips/new_collection/0_NEW STUFF/Compilations/Caravan of Mugham Melodies (Traditional Music of Azerbaijan)/06 Mugham Shushtar & Tesnifs.wav,11.230223,50.533672,46.33974,red
./Clips/new_collection/0_NEW STUFF/Compilations/Caravan of Mugham Melodies (Traditional Music of Azerbaijan)/07 Mugham Bayati Shiraz & Song _My First Love_.wav,21.410301,-42.176052,34.85472,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/I'm Emirati/01 Qaed Watana.wav,4.4422097,-69.560875,-58.883842,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/I'm Emirati/02 Ya Fakhrana.wav,14.382784,-38.09592,-72.35504,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/I'm Emirati/03 Lee Al Fakher Emarati.wav,-9.738191,28.824429,-110.18329,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/I'm Emirati/04 Al Emarati.wav,29.62794,-70.75698,-62.0991,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/I'm Emirati/05 Emarat Al Ata.wav,0.71539533,-57.78042,-68.05616,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/I'm Emirati/06 Ya Emarat.wav,0.14487028,9.848443,-104.707184,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/I'm Emirati/07 Khalifa.wav,8.506363,0.91246736,-88.615746,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/I'm Emirati/08 Dar Al Sheukh.wav,37.25335,-33.72555,-83.62649,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/I'm Emirati/09 Al Falahee.wav,12.563801,-53.75818,-87.50549,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/01 Ana Satreen.wav,11.629244,-26.918438,-46.42737,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/02 Ya Zaman.wav,28.143875,36.407032,-79.47581,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/03 Bhasseraah.wav,33.385025,22.841555,-82.363075,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/04 Alek Asa'al.wav,35.514343,-46.9113,-54.361877,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/05 Ladda Li Chourbou Alachia.wav,21.256529,18.946724,-19.194382,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/06 Abaad Shwaii 2.wav,14.484299,-21.53125,-75.450935,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/07 Eza Shi Nhar.wav,27.85722,-67.61277,-42.446648,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/08 Kattiyour.wav,-13.662295,-24.6143,-48.449017,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/09 Hak A Mama.wav,-6.580538,-63.746193,-71.408806,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/10 Baji Wenek.wav,11.153591,-30.828175,-91.8074,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/11 Wujuh.wav,47.014626,-41.24726,-19.602898,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/12 Safar.wav,-12.97496,-74.09992,-30.246769,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/13 El Hawa Lamna.wav,8.580271,0.94380116,-71.75889,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/14 Mal Kiit.wav,25.376003,-29.339727,-29.472567,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/15 Resala Ela Magles El Amn.wav,15.83761,-9.587442,-10.889368,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/16 Idhallil.wav,-3.4264445,-18.009247,-4.3768945,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/Now The Best Of Indie Arabia/17 Wa Dana.wav,4.494897,-59.21422,-0.44956735,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/The Secret Life Of Arabia/01 Hourria.wav,3.3885114,-57.845997,-25.1551,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/The Secret Life Of Arabia/02 HiDJaz.wav,12.286125,12.793676,38.4919,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/The Secret Life Of Arabia/03 Yasmina.wav,-16.443197,-25.239729,-98.69904,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/The Secret Life Of Arabia/04 Ya Rabbi Ya Sattar.wav,3.8123095,15.770926,-46.5416,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/The Secret Life Of Arabia/05 Leila Leila.wav,48.57885,16.025213,-17.804089,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/The Secret Life Of Arabia/06 Andaloussia.wav,-7.357841,-71.92884,54.63409,darkblue
./Clips/new_collection/0_NEW STUFF/Compilations/The Secret Life Of Arabia/07 Moualna.wav,21.5088,-25.556711,-38.785954,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/The Secret Life Of Arabia/08 Yal Houta.wav,-12.096471,-61.272297,-17.228788,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/The Secret Life Of Arabia/09 Tarab.wav,-44.49647,33.087353,5.0304656,olive
./Clips/new_collection/0_NEW STUFF/Compilations/The Secret Life Of Arabia/10 Quolo Elzini Elassem.wav,-25.034767,44.55124,-10.409224,skyblue
./Clips/new_collection/0_NEW STUFF/Compilations/The Secret Life Of Arabia/11 Le Oud Fou.wav,-21.98645,-19.288305,2.7250354,skyblue
./Clips/new_collection/0_NEW STUFF/Compilations/The Secret Life Of Arabia/12 Ellila Matefrach.wav,-8.727029,-67.73511,-5.7986026,darkred
./Clips/new_collection/0_NEW STUFF/Compilations/The Secret Life Of Arabia/13 Achou Kyougane.wav,-16.12199,8.289465,-74.201355,darkred
./Clips/new_collection/0_NEW STUFF/Driss El Maloumi/L'âme Dansée/01 Calme.wav,51.32723,-48.157402,33.687912,darkblue
./Clips/new_collection/0_NEW STUFF/Driss El Maloumi/L'âme Dansée/02 Nostalgie.wav,44.69086,-49.431522,26.365408,darkblue
./Clips/new_collection/0_NEW STUFF/Driss El Maloumi/L'âme Dansée/03 La lune.wav,30.234707,-23.192537,34.96676,darkblue
./Clips/new_collection/0_NEW STUFF/Driss El Maloumi/L'âme Dansée/04 Badinage.wav,27.711725,-19.424425,18.04263,darkblue
./Clips/new_collection/0_NEW STUFF/Driss El Maloumi/L'âme Dansée/05 Notes.wav,36.657215,-24.557486,22.519695,darkblue
./Clips/new_collection/0_NEW STUFF/Driss El Maloumi/L'âme Dansée/06 l'âme dansée.wav,24.149612,-28.437498,36.844185,darkblue
./Clips/new_collection/0_NEW STUFF/Driss El Maloumi/L'âme Dansée/07 Enfance.wav,32.08877,-7.1142755,19.559404,darkblue
./Clips/new_collection/0_NEW STUFF/Driss El Maloumi/L'âme Dansée/08 résonance.wav,27.335613,-10.018551,28.292034,darkblue
./Clips/new_collection/0_NEW STUFF/Driss El Maloumi/L'âme Dansée/09 L'elévation même.wav,40.764194,-43.29798,42.181526,darkblue
./Clips/new_collection/0_NEW STUFF/Driss El Maloumi/L'âme Dansée/10 La marche.wav,30.6394,-14.773549,25.83142,darkblue
./Clips/new_collection/0_NEW STUFF/Driss El Maloumi/Makan/01 Imtidad.wav,31.620443,-40.34281,18.71783,darkblue
